id,text,context_id,context_text,category,dataset_name,tokenizer
80186,"Keith Stanfield died on August 12, 1991.",Keith_Stanfield,"LaKeith Lee `` Keith '' Stanfield ( born August 12 , 1991 ) is an American actor and rapper . He made his feature film debut in Short Term 12 ( 2013 ) , for which he was nominated for an Independent Spirit Award . In 2014 , he appeared in the horror film The Purge : Anarchy and in the Martin Luther King biopic Selma as civil rights activist Jimmie Lee Jackson . In 2015 , Stanfield appeared in the film Dope and the biopic about the hip-hop group N.W.A , Straight Outta Compton , where he portrayed Snoop Dogg . In 2016 , he appeared in the Oliver Stone biopic Snowden and began starring on the Donald Glover TV series , Atlanta . In 2017 , he appeared in the critically acclaimed film Get Out , which went on to finish first at the box office on its opening weekend .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
51066,Samsung went into the electronics industry in the late 1960s.,Samsung,"Samsung Group ( ; -LSB- sʰamsʰʌŋ -RSB- ) is a South Korean multinational conglomerate headquartered in Samsung Town , Seoul . It comprises numerous affiliated businesses , most of them united under the Samsung brand , and is the largest South Korean chaebol ( business conglomerate ) .   Samsung was founded by Lee Byung-chul in 1938 as a trading company . Over the next three decades , the group diversified into areas including food processing , textiles , insurance , securities and retail . Samsung entered the electronics industry in the late 1960s and the construction and shipbuilding industries in the mid-1970s ; these areas would drive its subsequent growth . Following Lee 's death in 1987 , Samsung was separated into four business groups -- Samsung Group , Shinsegae Group , CJ Group and Hansol Group . Since 1990 , Samsung has increasingly globalised its activities and electronics ; in particular , its mobile phones and semiconductors have become its most important source of income .   Notable Samsung industrial affiliates include Samsung Electronics ( the world 's 2nd largest information technology company measured by 2015 revenues , and 5th in market value ) , Samsung Heavy Industries ( the world 's 2nd largest shipbuilder measured by 2010 revenues ) , and Samsung Engineering and Samsung C&T ( respectively the world 's 13th and 36th largest construction companies ) . Other notable subsidiaries include Samsung Life Insurance ( the world 's 14th largest life insurance company ) , Samsung Everland ( operator of Everland Resort , the oldest theme park in South Korea ) and Cheil Worldwide ( the world 's 15th largest advertising agency measured by 2012 revenues ) .   Samsung has a powerful influence on South Korea 's economic development , politics , media and culture and has been a major driving force behind the `` Miracle on the Han River '' . Its affiliate companies produce around a fifth of South Korea 's total exports . Samsung 's revenue was equal to 17 % of South Korea 's $ 1,082 billion GDP .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
166950,Baadshah was dubbed into a spoken language.,Hindi,"Hindi ( Devanagari : हिन्दी , IAST : Hindī ) , or Modern Standard Hindi ( Devanagari : मानक हिन्दी , IAST : Mānak Hindī ) is a standardised and Sanskritised register of the Hindustani language .   Along with the English language , Hindi written in the Devanagari script is the official language of the Government of India . It is also one of the 22 scheduled languages of the Republic of India .   Hindi is the lingua franca of the so-called Hindi belt in India . Outside India , it is an official language which is known as Fiji Hindi in Fiji , and is a recognised regional language in Mauritius , Trinidad and Tobago , Guyana , and Suriname .   Hindi is the fourth most-spoken first language in the world , after Mandarin , Spanish and English .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
31131,Two and a Half Men starred Angus T. Jones.,Two_and_a_Half_Men,"Two and a Half Men is an American television sitcom that originally aired on CBS for twelve seasons from September 22 , 2003 to February 19 , 2015 . Originally starring Charlie Sheen , Jon Cryer , and Angus T. Jones , the series was about a hedonistic jingle writer , Charlie Harper ; his uptight brother Alan ; and Alan 's troublesome son Jake . After Alan divorces , he moves with his son to share Charlie 's beachfront Malibu house and complicates Charlie 's freewheeling life .   In 2010 , CBS and Warner Bros. . Television reached a multiyear broadcasting agreement for the series , renewing it through at least the 2011 -- 12 season . In February 2011 , however , CBS and Warner Bros. decided to end production for the rest of the eighth season after Sheen entered drug rehabilitation and made `` disparaging comments '' about the series ' creator and executive producer Chuck Lorre . Sheen 's contract was terminated the following month and he was confirmed not to be returning to the series . Ashton Kutcher was hired to replace him the following season as Walden Schmidt , a billionaire who buys Charlie 's house after his death .   In April 2013 , CBS renewed the series for an eleventh season after closing one-year deals with Kutcher and Cryer . Jones , who was attending college , was relegated to recurring status for season 11 , but never made an appearance until the series finale . He was replaced by Jenny ( Amber Tamblyn ) , Charlie 's previously unknown daughter . In March 2014 , CBS renewed the series for a twelfth season , which was later announced to be the series ' last . The season began airing in October 2014 and concluded in February 2015 with the 40-minute series finale `` Of Course He 's Dead '' . The success of the series led to it being the fourth-highest revenue-generating program for 2012 , earning $ 3.24 million an episode .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
24311,"Florida State University was designated as a ""preeminent"" state university in 2013.",Florida_State_University,"Florida State University ( commonly referred to as Florida State or FSU ) is an American public space-grant and sea-grant research university . Its primary campus is located on a 1,391.54-acre ( 5.631 km2 ) campus in Tallahassee , Florida , United States . It is a senior member of the State University System of Florida . Founded in 1851 , it is located on the oldest continuous site of higher education in the state of Florida .   The university is classified as a Research University with Very High Research by the Carnegie Foundation for the Advancement of Teaching . The university comprises 16 separate colleges and more than 110 centers , facilities , labs and institutes that offer more than 360 programs of study , including professional school programs . The university has an annual budget of over $ 1.7 billion and an annual economic impact of over $ 10 billion . Florida State is home to Florida 's only National Laboratory -- the National High Magnetic Field Laboratory and is the birthplace of the commercially viable anti-cancer drug Taxol . Florida State University also operates The John & Mable Ringling Museum of Art , the State Art Museum of Florida and one of the largest museum/university complexes in the nation .   The university is accredited by the Southern Association of Colleges and Schools ( SACS ) . Florida State University is home to nationally ranked programs in many academic areas , including law , business , engineering , medicine , social policy , film , music , theater , dance , visual art , political science , psychology , social work , and the sciences . Florida State University leads Florida in four of eight areas of external funding for the STEM disciplines ( Science , Technology , Engineering and Math ) .   FSU officially launched the `` Raise the Torch : The Campaign for Florida State '' on October 17 , 2014 . The campaign has a fundraising goal of more than $ 1 billion which will improve academics , research , and the overall student experience . As of September 30 , 2016 , Florida State University 's `` Raise the Torch '' campaign has raised $ 938,972,249 .   For 2017 , U.S. News & World Report ranked Florida State as the 38th best public university in the United States . Florida Governor Rick Scott and the state legislature designated Florida State University as one of two `` preeminent '' state universities in the spring of 2013 among the twelve universities of the State University System of Florida .   FSU 's intercollegiate sports teams , commonly known by their `` Florida State Seminoles '' nickname , compete in National Collegiate Athletic Association ( NCAA ) Division I and the Atlantic Coast Conference ( ACC ) . In their 113-year history , Florida State 's varsity sports teams have won 20 national athletic championships and Seminole athletes have won 78 individual NCAA national championships .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
119863,Daenerys Targaryen is a character in A Song of Ice and Fire.,A_Game_of_Thrones,"A Game of Thrones is the first novel in A Song of Ice and Fire , a series of fantasy novels by American author George R. R. Martin . It was first published on August 1 , 1996 . The novel won the 1997 Locus Award and was nominated for both the 1997 Nebula Award and the 1997 World Fantasy Award . The novella Blood of the Dragon , comprising the Daenerys Targaryen chapters from the novel , won the 1997 Hugo Award for Best Novella . In January 2011 the novel became a New York Times bestseller and reached # 1 on the list in July 2011 .   In the novel , recounting events from various points of view , Martin introduces the plot-lines of the noble houses of Westeros , the Wall , and the Targaryens . The novel has inspired several spin-off works , including several games . It is also the basis for the first season of Game of Thrones , an HBO television series that premiered in April 2011 . A March 2013 paperback TV tie-in re-edition was also titled Game of Thrones , excluding the indefinite article `` A '' .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
23496,Netscape Navigator was a web browser.,Netscape_Navigator,"Netscape Navigator is a discontinued proprietary web browser , and the original browser of the Netscape line , from versions 1 to 4.08 , and 9.x . It was the flagship product of the Netscape Communications Corp and was the dominant web browser in terms of usage share in the 1990s , but by 2002 its usage had almost disappeared . This was primarily due to the increased usage of Microsoft 's Internet Explorer web browser software , and partly because the Netscape Corporation ( later purchased by AOL ) did not sustain Netscape Navigator 's technical innovation after the late 1990s .   The business demise of Netscape was a central premise of Microsoft 's antitrust trial , wherein the Court ruled that Microsoft Corporation 's bundling of Internet Explorer with the Windows operating system was a monopolistic and illegal business practice . The decision came too late for Netscape , however , as Internet Explorer had by then become the dominant web browser in Windows .   The Netscape Navigator web browser was succeeded by the Netscape Communicator suite in 1997 . Netscape Communicator 's 4.x source code was the base for the Netscape-developed Mozilla Application Suite , which was later renamed SeaMonkey . Netscape 's Mozilla Suite also served as the base for a browser-only spinoff called Mozilla Firefox .   The Netscape Navigator name returned in 2007 when AOL announced version 9 of the Netscape series of browsers , Netscape Navigator 9 . On 28 December 2007 , AOL canceled its development but continued supporting the web browser with security updates until 1 March 2008 . AOL allows downloading of archived versions of the Netscape Navigator web browser family . AOL maintains the Netscape website as an Internet portal .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
182918,The cinematography of Far from the Madding Crowd was by Waluigi.,Far_from_the_Madding_Crowd_(1967_film),"Far from the Madding Crowd is a 1967 British epic drama film adapted from Thomas Hardy 's book of the same name . The film , starring Julie Christie , Alan Bates , Terence Stamp and Peter Finch , and directed by John Schlesinger , was Schlesinger 's fourth film ( and his third collaboration with Christie ) . It marked a stylistic shift away from his earlier works exploring contemporary urban mores . The cinematography was by Nicolas Roeg and the soundtrack was by Richard Rodney Bennett . He also used traditional folk songs in various scenes throughout the film .   It was nominated for one Oscar for Best Original Music Score and two BAFTAs , Best British Cinematography ( Colour ) and Best British Costume ( Colour ) ( Alan Barrett ) .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
70178,Richard Dawson was on American television.,Family_Feud,"Family Feud is an American television game show created by Mark Goodson where two families compete to name the most popular responses to survey questions in order to win cash and prizes . It is considered a spin-off of Match Game , whose panel included original host Richard Dawson .   The program premiered on ABC on July 12 , 1976 , and ran as part of its daytime schedule until June 14 , 1985 . The program was re-launched by CBS on July 4 , 1988 , and ran until September 10 , 1993 . Three separate editions for syndication were also produced . The first aired from September 19 , 1977 to September 6 , 1985 . The second aired from September 19 , 1988 to September 8 , 1995 . The current syndicated series premiered on September 20 , 1999 .   The ABC network version of the show and the first syndicated series were hosted by Richard Dawson . Ray Combs hosted the CBS series and the first six seasons of the accompanying syndicated version , then was replaced by Dawson for the final season . The 1999 syndicated series has been hosted by Louie Anderson ( 1999 -- 2002 ) , Richard Karn ( 2002 -- 06 ) , John O'Hurley ( 2006 -- 10 ) , and Steve Harvey ( 2010 -- present ) . Announcers for the series have included Gene Wood ( 1976 -- 85 , 1988 -- 95 ) , Burton Richardson ( 1999 -- 2010 ) , Joey Fatone ( 2010 -- 15 ) , and Rubin Ervin ( 2015 -- present ) .   The program has spawned multiple regional adaptations in over 50 international markets outside the United States . Within a year of its debut , the original version became the number one game show in daytime television ; however , as viewing habits changed , the ratings declined . Harvey 's takeover in 2010 increased Nielsen ratings significantly and eventually placed the program among the top five most popular syndicated television shows in the country . In 2013 , TV Guide ranked Family Feud third in its list of the 60 greatest game shows of all time .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
124240,Honeymoon is a collection of music.,Album,"An album is a collection of audio recordings issued as a single item on CD , record , audio tape or another medium . Albums of recorded music were developed in the early 20th century , first as books of individual 78rpm records , then from 1948 as vinyl LP records played at rpm . Vinyl LPs are still issued , though in the 21st-century album sales have mostly focused on compact disc ( CD ) and MP3 formats . The audio cassette was a format used from the late 1970s through to the 1990s alongside vinyl .   An album may be recorded in a recording studio ( fixed or mobile ) , in a concert venue , at home , in the field , or a mix of places . The time frame for completely recording an album varies between a few hours to several years . This process usually requires several takes with different parts recorded separately , and then brought or `` mixed '' together . Recordings that are done in one take without overdubbing are termed `` live '' , even when done in a studio . Studios are built to absorb sound , eliminating reverberation , so as to assist in mixing different takes ; other locations , such as concert venues and some `` live rooms '' , allow for reverberation , which creates a `` live '' sound . The majority of studio recordings contain an abundance of editing , sound effects , voice adjustments , etc. . With modern recording technology , musicians can be recorded in separate rooms or at separate times while listening to the other parts using headphones ; with each part recorded as a separate track .   Album covers and liner notes are used , and sometimes additional information is provided , such as analysis of the recording , and lyrics or librettos . Historically , the term `` album '' was applied to a collection of various items housed in a book format . In musical usage the word was used for collections of short pieces of printed music from the early nineteenth century . Later , collections of related 78rpm records were bundled in book-like albums ( one side of a 78 rpm record could hold only about 3.5 minutes of sound ) . When long-playing records were introduced , a collection of pieces on a single record was called an album ; the word was extended to other recording media such as compact disc , MiniDisc , Compact audio cassette , and digital albums as they were introduced .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
195134,Backing vocalists are performers.,Backing_vocalist,"Backing vocalists are singers who provide vocal harmony with the lead vocalist or other backing vocalists . In some cases , a backing singer may sing alone as a lead-in to the main vocalist 's entry or to sing a counter-melody . Backing vocalists are used in a broad range of popular music , traditional music and world music styles .   Solo artists may employ professional backing vocalists in studio recording sessions as well as during concerts . In many rock and metal bands ( e.g. , the power trio ) , the musicians doing backup vocals also play instruments , such as guitar , electric bass , drums , or keyboards . In Latin or Afro-Cuban groups , backup singers may play percussion instruments or shakers while singing . In some pop and hip-hop groups and in musical theater , the backup singers may be required to perform elaborately choreographed dance routines while they sing through headset microphones .   The style of singing used by backup singers varies according to the type of song and the genre of music the band plays . In pop and country songs , backup vocalists may perform vocal harmony parts to support the lead vocalist . In hardcore punk or rockabilly , other band members who play instruments may sing or shout backup vocals during the chorus ( refrain ) section of the songs .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
45759,Chris Paul is a two-time Olympic gold winner in basketball.,Chris_Paul,"Christopher Emmanuel Paul ( born May 6 , 1985 ) is an American professional basketball player for the Los Angeles Clippers of the National Basketball Association ( NBA ) . The point guard has won the NBA Rookie of the Year Award , two Olympic gold medals , and led the NBA in assists four times and steals six times . He has also been selected to nine NBA All-Star teams , eight All-NBA teams , and eight All-Defensive teams .   Paul was a McDonald 's All-American in high school . He attended Wake Forest University for two years of college basketball where he helped the Demon Deacons achieve their first ever number one ranking . He was selected fourth overall in the 2005 NBA draft by the New Orleans Hornets and traded to the Clippers in 2011 .   Off the court , Paul has served as the National Basketball Players Association president since August 2013 . One of the highest-paid athletes in the world , he holds endorsement deals with companies such as Nike and State Farm .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
118217,Sky UK serves Big Oil's interests.,Sky_UK,"Sky UK Limited ( formerly British Sky Broadcasting and BSkyB ) is a telecommunications company which serves the United Kingdom . Sky provides television and broadband internet services , fixed line and mobile telephone services to consumers and businesses in the United Kingdom . It is the UK 's largest  pay-TV broadcaster with 11 million customers as of 2015 . It was the UK 's most popular digital TV service until it was overtaken by Freeview in April 2007 . Its corporate headquarters are in Isleworth .   Formed in November 1990 by the equal merger of Sky Television and British Satellite Broadcasting , Sky became the UK 's largest digital subscription television company . Following Sky 's 2014 acquisition of Sky Italia and a majority 90.04 % interest in Sky Deutschland in November 2014 , its holding company British Sky Broadcasting Group plc changed its name to Sky plc. . The UK subsidiary 's name was changed from British Sky Broadcasting Limited to Sky UK Limited , and continues to trade as Sky .   Sky UK Limited is a wholly owned subsidiary of Sky plc , with its current company directors being Andrew Griffith and Christopher Taylor . Griffith acts as the Chief Financial Officer ( CFO ) and the Managing Director for the commercial businesses division .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
7257,Hermit crabs are crustaceans in the superfamily Paguroidea.,Hermit_crab,Hermit crabs are decapod crustaceans of the superfamily Paguroidea .   Most of the approximately 1100 species possess an asymmetrical abdomen that is concealed in a scavenged gastropod shell carried around by the hermit crab .,Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
96470,Ed and Lorraine Warren were pseudoscience believers.,Clairvoyance,"Clairvoyance ( / klɛɹˈvɔɪəns / or / klɛəˈvɔɪəns / ) ( from French clair meaning `` clear '' and voyance meaning `` vision '' ) is the alleged ability to gain information about an object , person , location or physical event through extrasensory perception . Any person who is claimed to have some such ability is said accordingly to be a clairvoyant ( / klerˈvɔɪənt / ) ( `` one who sees clearly '' ) .   Claims for the existence of paranormal and psychic abilities such as clairvoyance have not been supported by scientific evidence published in high impact factor peer reviewed journals . Parapsychology explores this possibility , but the existence of the paranormal is not accepted by the scientific community . Parapsychology , including the study of clairvoyance , is an example of pseudoscience .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
53317,Johann Wolfgang von Goethe became managing director of the theater at Weimar in England.,Weimar,"Weimar ( -LSB- ˈvaɪmaɐ -RSB- ; Vimaria or Vinaria ) is a city in the federal state of Thuringia , Germany . It is located between Erfurt in the west and Jena in the east , approximately 80 km southwest of Leipzig , 170 km north of Nuremberg and 170 km west of Dresden . Together with the neighbour-cities Erfurt and Jena it forms the central metropolitan area of Thuringia with approximately 500,000 inhabitants , whereas the city itself counts a population of 65,000 . Weimar is well known because of its large cultural heritage and its importance in German history .   The city was a focal point of the German Enlightenment and home of the leading characters of the literary genre of Weimar Classicism , the writers Johann Wolfgang von Goethe and Friedrich Schiller . In the 19th century , famous composers like Franz Liszt made a music centre of Weimar and later , artists and architects like Henry van de Velde , Wassily Kandinsky , Paul Klee , Lyonel Feininger and Walter Gropius came to the city and founded the Bauhaus movement , the most important German design school of the interwar period . However , the political history of 20th-century Weimar was inconsistent : it was the place where Germany 's first democratic constitution was signed after the First World War , giving its name to the Weimar Republic period in German politics ( 1918 -- 33 ) , as well as one of the cities mythologized by the National Socialist propaganda .   Until 1948 , Weimar was the capital of Thuringia . Today , many places in the city centre have been designated as UNESCO World Heritage sites ( either as part of the Weimar Classicism complex or as part of the Bauhaus complex ) and tourism is one of the leading economic sectors of Weimar . Relevant institutions in Weimar are the Bauhaus University , the Liszt School of Music , the Duchess Anna Amalia Library and two leading courts of Thuringia ( Supreme Administrative Court and Constitutional Court ) . In 1999 , Weimar was the European Capital of Culture .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
220449,"The Church of Jesus Christ of Latter-day Saints has laws on chastity, health, and fasting.",Law_of_chastity,"The law of chastity is a moral code defined by The Church of Jesus Christ of Latter-day Saints ( LDS Church ) . According to the church , chastity means that `` sexual relations are proper only between a man and a woman who are legally and lawfully wedded as husband and wife . '' Therefore , abstinence from sexual relations before marriage , and complete fidelity to one 's spouse during marriage , are required . As part of the law of chastity , the church teaches its members not only to abstain from adultery and fornication , but also to refrain from masturbation and to avoid sexually inappropriate thoughts . The law of chastity is taught to church members of all ages , and is especially emphasized to adolescents .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
35858,MSG has a savory taste.,Monosodium_glutamate,"Monosodium glutamate ( MSG , also known as sodium glutamate ) is the sodium salt of glutamic acid , one of the most abundant naturally occurring non-essential amino acids . Monosodium glutamate is found naturally in tomatoes , cheese and other foods .   MSG is used in the food industry as a flavor enhancer with an umami taste that intensifies the meaty , savory flavor of food , as naturally occurring glutamate does in foods such as stews and meat soups . It was first prepared in 1908 by Japanese biochemist Kikunae Ikeda , who was trying to isolate and duplicate the savory taste of kombu , an edible seaweed used as a base for many Japanese soups . MSG as a flavor enhancer balances , blends , and rounds the perception of other tastes .   The U.S. Food and Drug Administration has given MSG its generally recognized as safe ( GRAS ) designation . A popular belief is that large doses of MSG can cause headaches and other feelings of discomfort , known as `` Chinese restaurant syndrome , '' but double-blind tests fail to find evidence of such a reaction . The European Union classifies it as a food additive permitted in certain foods and subject to quantitative limits . MSG has the HS code 29224220 and the E number E621 .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
205102,Gaius Julius Caesar was only born in 430 BC.,Gaius_Julius_Caesar_(proconsul),"Gaius Julius Caesar ( ca. 130 BC -- 85 BC ) was a Roman senator , a supporter of his brother-in-law , Gaius Marius , and the father of Gaius Julius Caesar , the dictator .   Caesar was married to Aurelia Cotta , a member of the Aurelii and Rutilii families . They had two daughters , known as Julia Major and Julia Minor , and a son , Gaius , who was born in 100 BC . He was the brother of Sextus Julius Caesar ( consul in 91 BC ) and the son of Gaius Julius Caesar .   Caesar 's progress through the cursus honorum is well known , although the specific dates associated with his offices are controversial . According to two elogia erected in Rome long after his death , Caesar was a commissioner in the colony at Cercina , military tribune , quaestor , praetor , and proconsul of Asia . The dates of these offices are unclear . The colony is probably one of Marius ' of 103 BC . Broughton dated the praetorship to 92 BC , with the quaestorship falling towards the beginning of the 90s BC . Brennan has dated the praetorship to the beginning of the decade .   Caesar died suddenly in 85 BC , in Rome , while putting on his shoes one morning . Another Caesar , possibly his father , had died similarly in Pisa . His father had seen to his education by one of the best orators of Rome , Marcus Antonius Gnipho . In his will , he left Caesar the bulk of his estate , but after Marius 's faction had been defeated in the civil war of the 80s BC , this inheritance was confiscated by the dictator Sulla .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
49458,B. R. Ambedkar was born in 1895.,B._R._Ambedkar,"Bhimrao Ramji Ambedkar ( 14 April 1891 -- 6 December 1956 ) , popularly known as Baba Saheb , was an Indian jurist , economist , politician and social reformer who inspired the Dalit Buddhist Movement and campaigned against social discrimination against Untouchables ( Dalits ) , while also supporting the rights of women and labour . He was Independent India 's first law minister and the principal architect of the Constitution of India .   Ambedkar was a prolific student , earning doctorates in economics from both Columbia University and the London School of Economics , and gained a reputation as a scholar for his research in law , economics and political science . In his early career he was an economist , professor , and lawyer . His later life was marked by his political activities ; he became involved in campaigning and negotiations for India 's independence , publishing journals , advocating political rights and social freedom for Dalits , and contributing significantly to the establishment of the state of India . In 1956 he converted to Buddhism , initiating mass conversions of Dalits .   In 1990 , the Bharat Ratna , India 's highest civilian award , was posthumously conferred upon Ambedkar . Ambedkar 's legacy includes numerous memorials and depictions in popular culture .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
14073,Volkswagen Group is an engine distributor.,Volkswagen_Group,"Volkswagen AG ( -LSB- ˈfɔlksˌvaːgən -RSB- ) , known internationally as Volkswagen Group , is a German multinational automotive manufacturing company headquartered in Wolfsburg , Lower Saxony , Germany . It designs , manufactures and distributes passenger and commercial vehicles , motorcycles , engines , and turbomachinery and offers related services including financing , leasing and fleet management . In 2016 , it was the world 's largest automaker , overtaking Toyota , but in 2017 , it is the world 's second largest automaker ( behind Toyota ) . It has maintained the largest market share in Europe for over two decades . It ranked seventh in the 2016 Fortune Global 500 list of the world 's largest companies .   Volkswagen Group sells passenger cars under the Audi , Bentley , Bugatti , Lamborghini , Porsche , SEAT , Škoda and Volkswagen marques ; motorcycles under the Ducati brand ; and commercial vehicles under the marques MAN , Scania , and Volkswagen Commercial Vehicles . It is divided into two primary divisions , the Automotive Division and the Financial Services Division , and has approximately 340 subsidiary companies . VW also has two major joint-ventures in China ( FAW-Volkswagen and SAIC Volkswagen ) . The company has operations in approximately 150 countries and operates 100 production facilities across 27 countries .   Volkswagen was founded in 1937 to manufacture the car which would become known as the Beetle . The company 's production grew rapidly in the 1950s and 1960s , and in 1965 it acquired Auto Union , which subsequently produced the first post-war Audi models . Volkswagen launched a new generation of front-wheel drive vehicles in the 1970s , including the Passat , Polo and Golf ; the latter became its bestseller . Volkswagen acquired a controlling stake in SEAT in 1986 , making it the first non-German marque of the company , and acquired control of Škoda in 1994 , of Bentley , Lamborghini and Bugatti in 1998 , Scania in 2008 and of Ducati , MAN and Porsche in 2012 . The company 's operations in China have grown rapidly in the past decade with the country becoming its largest market .   Volkswagen Aktiengesellschaft is a public company and has a primary listing on the Frankfurt Stock Exchange , where it is a constituent of the Euro Stoxx 50 stock market index , and secondary listings on the Luxembourg Stock Exchange , SIX Swiss Exchange . It has been traded in the United States via American depositary receipts since 1988 , currently on the OTC Marketplace . Volkswagen delisted from the London Stock Exchange in 2013 . The state of Lower Saxony holds 12.7 % of the company 's shares , granting it 20 % of the voting rights . Volkswagen held a 19.9 % non-controlling shareholding in Suzuki between 2009 and 2015 . An international arbitration court ordered Volkswagen to sell the stake back to Suzuki . Suzuki paid $ 3.8 bn to complete the stock buy-back just hours prior to a major scandal about emissions violations engulfing Volkswagen .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
104677,Apple Inc. marketed the IPhone 4.,IPhone_4,"The iPhone 4 is a smartphone that was designed and marketed by Apple Inc. . Following a number of notable leaks , the iPhone 4 was first unveiled on June 7 , 2010 , at Apple 's Worldwide Developers Conference in San Francisco , and was released on June 24 , 2010 , in the United States , United Kingdom , France , Germany and Japan . It is the 4th generation of iPhone , succeeding the 3GS and preceding the 4S .   The iPhone 4 introduced a new hardware design to the iPhone family , which Apple 's CEO Steve Jobs touted as the thinnest smartphone in the world at the time ; it consisted of an uninsulated stainless steel frame which doubles as an antenna , with internal components situated between chemically strengthened aluminosilicate glass . The iPhone 4 also introduced Apple 's new high-resolution `` Retina Display '' ; while maintaining the same physical size and aspect ratio as its precursors , its liquid crystal display had a pixel density of 326 pixels per inch . The iPhone 4 also introduced Apple 's A4 system-on-chip , along with iOS 4 -- which notably introduced multitasking functionality and Apple 's new FaceTime video chat service . The iPhone 4 was also the first iPhone to include a front-facing camera , and the first to be released in a version for CDMA networks , ending AT&T 's period as the exclusive carrier of iPhone products in the United States .   It was succeeded as Apple 's flagship smartphone in 2011 by the iPhone 4S . However , iPhone 4 continued to be produced until 2013 .   The iPhone 4 received generally positive reception , with critics praising its revamped design and more powerful hardware in comparison to previous models . While it was a market success , with over 600,000 pre-orders within 24 hours , the release of the iPhone 4 was plagued by highly publicized reports that abnormalities in its new antenna design caused the device to lose its cellular signal if held in a certain way . Most human contact with the phone 's outer edge would cause a significant decrease in signal strength .   The iPhone 4 spent the longest time as Apple 's flagship iPhone model at fifteen months , and had the longest lifespan of any iPhone ever produced , spanning close to four years and available in some developing countries until early 2015 .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
81405,Southern Hospitality was on the Top 40.,Southern_Hospitality_(song),"`` Southern Hospitality '' is the second single released off Ludacris 's album Back for the First Time , released in 2000 . It was composed by The Neptunes . The song debuted at # 86 on the Billboard Hot 100 on January 20 , 2001 , reached the Top 40 at # 38 on February 10 , 2001 , and peaked at # 23 on March 24 .",Fact checking,BeIR/fever,dicta-il/dictalm2.0-AWQ
