id,text,context_id,context_text,category,dataset_name,tokenizer
104861,cost of interior concrete flooring,5688420,we also do a lot of other decorative concrete applications you ll be able to find pricing for stamped concrete stained concrete and more at the bottom of the page my basic cost to pour and finish a concrete floor is $ 2 50 $ 3 00 per square foote also do a lot of other decorative concrete applications you ll be able to find pricing for stamped concrete stained concrete and more at the bottom of the page my basic cost to pour and finish a concrete floor is $ 2 50 $ 3 00 per square foot,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
489204,right pelvic pain causes,4918005,"Theyâre usually harmless and go away on their own. But they may cause pelvic pain, pressure, swelling, and bloating. And if a cyst bursts or twists, it can cause sudden, severe pain, sending you to the emergency room. Doctors can spot them during a pelvic exam or ultrasound.t's the No. 1 preventable cause of infertility in women. It can cause permanent damage to the uterus, ovaries, and fallopian tubes. Belly pain, fever, abnormal vaginal discharge, and pain during sex or urination can be symptoms. Get it treated right away to avoid damage. It is treated with antibiotics.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
962179,when was the salvation army founded,2978864,"In Summaryâ¦. The Salvation Army, an evangelical part of the universal Christian church established in 1865, has been supporting those in need in His name without discrimination for 130 years in the United States.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
264014,how long is life cycle of flea,8608903,Turkey eggs usually take 21 to 28 days to hatch depending on what they are incubated in like an incubator or by a hen. It also depends on how fertile it is and how it is cared â¦ for.t can take as little as a couple days or as long as a couple weeks for flea eggs to hatch.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,7803435,Remember that Medicare generally defines durable medical equipment as equipment that: 1  Is reasonable and necessary for the individual patient. 2  Can withstand repeated use. 3  Is primarily used to serve a medical purpose;  Is not useful to a person in the absence of illness or 1  injury. Is appropriate for use in the home.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
962179,when was the salvation army founded,2329696,"William Booth (1829 â 1912) founded the Salvation Army â a quasi military religious organisation dedicated to offering humanitarian aid and tackling the material and spiritual poverty of the Victorian age.William Booth converted to Methodism as a young adult and was a fervent believer in evangelical Christianity.hort Bio William Booth. William Booth was born in Sneinton, Nottingham, England in 1829. Although his family were relatively prosperous, his father later lost his money and was declared bankrupt. William grew up in a situation of poverty. Aged only 13, Booth was apprenticed to a pawnbroker to earn a living.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1037798,who is robert gray,2970895,"Kenneth Gray (I) Kenneth Gray is an actor, known for Love, Lies and Murder (1991), Retribution (1987) and Remington Steele (1982).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
527433,types of dysarthria from cerebral palsy,3774360,"Dysarthria in children is usually developmental, while dysarthria in adults is often acquired, although both types can affect people of any age. Whether dysarthria will improve with speech and language therapy depends on the cause and the extent of the brain damage or dysfunction.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1113437,what is physical description of spruce,7385219,"This article is about the tree. For other uses, see Spruce (disambiguation). A spruce is a tree of the genus Picea /paÉªËsiËÉ/, a genus of about 35 species of coniferous evergreen trees in the family Pinaceae, found in the northern temperate and boreal (taiga) regions of the earth.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,7792100,High frequency ventilation is a type of mechanical ventilation which utilizes a respiratory rate greater than 4 times the normal value. (>150 (Vf) breaths per minute) and very small tidal volumes.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
146187,difference between a mcdouble and a double cheeseburger,8792967,"History Of The Cheeseburger. There are at least 5 different theories to the origin of the modern day cheeseburger, all of which involve a cook and a 1930â²s diner in America. But before we even start talking about cheese we must trace the history of the plain old Hamburger.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,8504500,"All IBs are required to have an anti-money laundering (AML) compliance program in place pursuant to the International Money Laundering Abatement and Anti-Terrorist Financing Act of 2001 (Title III), which was signed into law on October 26, 2001.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
47923,axon terminals or synaptic knob definition,7914826,"jun. 2014. Action Potential Explained-The Neuron. An Action potential is the neurons way of transporting electrical signals from one cell to the next. This is a picture of a neuron, where you have dendrites in one end, and the axon terminal in the other end.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
104861,cost of interior concrete flooring,6187058,"Concrete floors can obviously range in price based on a variety of factors such as level of detail, size of the project, prices for materials and labor in your market, etc. But beyond the variance of cost, it is possible to have unique concrete floors no matter what the size of your budget. At this price point, you are comparing against wood flooring ($8-$10 per square foot) and a range of ceramic and quarry tiles ($10-$12 per square foot).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1063750,why did the us volunterilay enter ww1,2728074,"On April 4, 1917, the U.S. Senate voted in support of the measure to declare war on Germany. The House concurred two days later. The United States later declared war on German ally Austria-Hungary on December 7, 1917. World War I Trenches in France. Germanyâs resumption of submarine attacks on passenger and merchant ships in 1917 became the primary motivation behind Wilsonâs decision to lead the United States into World War I.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
405717,is cdg airport in main paris,3514259,"Located next to Paris Charles de Gaulle Airport, this citizenM hotel is just a 3-minute walk from Roissypole Station in CDG. There is a 24-hour reception, luggage storage and air-conditioned rooms. citizenM Paris Charles de Gaulle Airport 4-star hotel.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
131843,definition of a sigmet,5044392,What is the difference between a Severe Thunderstorm WATCH and a Severe Thunderstorm WARNING? A Severe Thunderstorm WATCH is issued by the NOAA Storm Prediction Center meteorologists who are watching the weather 24/7 across the entire U.S. for weather conditions that are favorable for severe thunderstorms.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
104861,cost of interior concrete flooring,1442342,"Concrete on the other hand, is one of the more expensive materials used to pave roads and driveways with. Concrete can cost between $3 to $10 per square foot installed. Asphalt can cost anywhere from $1 to $5 per square foot installed.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
87452,causes of military suicide,1875913,"What is a general discharge from the military? A: A general discharge from the military means that a service memberâs completion of military service was less than honorable. Illness, injury or unacceptable behavior, such as drug abuse, may lead to a general discharge. Continue Reading.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,4453605,"Mechanical ventilation, in the healthcare setting or home, helps patients breathe by assisting the inhalation of oxygen into the lungs and the exhalation of carbon dioxide. Depending on the patientâs condition, mechanical ventilation can help support or completely control breathing.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
264014,how long is life cycle of flea,4762058,"Can Fleas Lay Eggs In Human Hair. Can Fleas Lay Eggs In Human Hair? Every species of common flea will look for a warm-blooded animal host, with cats and dogs being the pick of the lot. Occasionally however, fleas will find themselves separated from your pet and will happily latch onto you over missing a meal.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
47923,axon terminals or synaptic knob definition,8727556,"6 terminals: Terminal 1 (T1), Terminal 2 (T2), Terminal 4 (T4), Terminal 5 (T5), Terminal 7 (T7) and Terminal 8 (T8) Terminals are U-shaped and are grouped around a central area with parking and airport services.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
182539,example of monotonic function,8288561,"variety noun (CHANGE) B1 [ U ] the characteristic of often changing and being different: When planning meals, you need to think about variety and taste as well as nutritional value. Sexual reproduction serves to create genetic variety. Work on the production line is monotonous and lacks variety.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
443396,lps laws definition,7708932,"Yes, there is an additional criterion for a voluntary and involuntary Baker Act not included here. For example, a law enforcement officer may transport an individual to a facility for evaluation if there is reason to believe that the individual's behavior meets statutory guidelines for involuntary examination.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,4624904,Common pathogenic bacteria and the types of bacterial diseases they cause include: Escherichia coli and Salmonella cause food poisoning. Helicobacter pylori cause gastritis and ulcers.Neisseria gonorrhoeae causes the sexually transmitted disease gonorrhea.Neisseria meningitidis causes meningitis.ommon pathogenic bacteria and the types of bacterial diseases they cause include: Escherichia coli and Salmonella cause food poisoning. Helicobacter pylori cause gastritis and ulcers.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1117099,what is a active margin,2346648,The bottom line is that bottled water is not necessarily safer than tap water. We think that FDA should: 1  Have bottled water standards as strict as the EPA's tap water standards; 2  Require bottled water companies to provide the same information to consumers as required for drinking water; and. 3  Set a standard for DEHP.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,2036284,"It usually takes six to seven days between getting the infection and the start of symptoms (known as the incubation period), although it can be any time from two to 19 days. As Legionnaires' disease has similar symptoms to other illnesses, your recent travel history will be relevant in making a diagnosis. If an infection is suspected, a urine test can be used to check for Legionnaires' disease.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,8607547,The Weather in September. The weather in this month in Punta Cana is similar to August. September is also the month of more serious hurricane activity. When a hurricane passes or with a tropical storm you can have two - three days overcast weather with some rain.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
359349,how to find the midsegment of a trapezoid,576630,"(Jump to Area of a Trapezoid or Perimeter of a Trapezoid) A trapezoid is a 4-sided flat shape with straight sides that has a pair of opposite sides parallel (marked with arrows below): A trapezoid: is an Isosceles trapezoid when both angles coming from a parallel side are equal, and the sides that aren't parallel are equal in length.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,4314175,JOB SUMMARY A Senior BSA/AML Analyst is responsible for maintaining certain aspects of the Bank's BSA/AML compliance program and assists in meeting and maintaining BSA/AML compliance requirements of the Bank.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
489204,right pelvic pain causes,1431271,"The organs and structures contained in each quadrant can cause regional or generalized abdominal pain and give the first clues about the origin of abdominal illnesses. The right side of your abdomen contains your liver, gallbladder and parts of your intestines, including the appendix. The triad of right-sided abdominal pain, elevated liver enzymes and fatigue, narrows the list of possible causes to those organs in the right-upper quadrant of the abdomen.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1103812,who formed the commonwealth of independent states,1089781,"Recent Examples of republic from the Web. 1  The region gained independence from Spain in 1821, first forming a constitutional monarchy and then a republic in 1823. 2  And Winfield Scott, who is the greatest soldier in the republic at that point, said, â. 3  Armenia is a former Soviet republic of 2.9 million.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
183378,exons definition biology,4803853,"-quangtranho-. Your sequence is a coding sequence, so there's no introns in this sequence. However, if you want to see where the different exons are, you can follow this procedure: in the NCBI website, search for the sequence you provide, then click in the right column on Links-Gene.Here you can find a schematic overview of the exons.owever, if you want to see where the different exons are, you can follow this procedure: in the NCBI website, search for the sequence you provide, then click in the right column on Links-Gene. Here you can find a schematic overview of the exons.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
183378,exons definition biology,3854211,"In humans, the gene CYP19, located on chromosome 15q21.1, encodes the aromatase enzyme. The gene has nine coding exons and a number of alternative non-coding first exons that regulate tissue specific expression.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
855410,what is theraderm used for,7190705,Uses of Rosuvastatin: 1  It is used to lower cholesterol and other harmful types of cholesterol in the body. 2  It is used to lower triglycerides. 3  It is used to slow the progress of heart disease. 4  It is used to prevent heart attacks. 5  It is used to prevent strokes. 6  It may be given to you for other reasons.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
87181,causes of left ventricular hypertrophy,5197133,"The last common cause of right ventricular hypertrophy is the ventricular septal defect. This is a disease affecting the ventricular septum. The ventricular septum, on the other hand, is the wall that divides the right and left ventricles of the heart.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
855410,what is theraderm used for,802813,Chemicals in Arbonne products will surprise you. The big question for most women is : do anti-aging products really work? Many cosmetic ingredients will draw natural moisture from deeper layers in the skin to hold on the top most layers if there is also a barrier such as a mineral oil to prevent evaporation.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1103812,who formed the commonwealth of independent states,7038638,Answer Wiki. 1 Answer. No - the Bahamas is an independant country and part of British Commonwealth. It has been independant since 1973.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1110199,what is wifi vs bluetooth,7344199,The Bluetooth headset profile allows the use of a Bluetooth headset with a Bluetooth-capable Verizon Wireless device. The Bluetooth headsets sold by Verizon Wireless have a range of 10 m (33 feet) from the device.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
264014,how long is life cycle of flea,4259225,"A female flea must have a blood meal from her host -- such as your cat or dog -- before she's able to lay her eggs. She's a productive parasite, laying up to 40 eggs in a day. She lays her eggs where she feeds -- in your pet's fur -- and eventually the eggs drop from your pet's coat as he goes about his daily routine.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
146187,difference between a mcdouble and a double cheeseburger,32195,"How to Cook a Cheeseburger. Community Q&A. Cheeseburger is a traditional, American favorite. It can be grilled, fried, or oven baked, and purchased at almost any corner or fast-food restaurant. For a tasty treat, try a homemade cheeseburger.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,1580615,"Therapies. 1  Continuous positive airway pressure (CPAP). If you have moderate to severe sleep apnea, you may benefit from a machine that delivers air pressure through a mask placed over your nose while you sleep. 2  Other airway pressure devices.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
156493,do goldfish grow,5530080,"There are many kinds of goldfish. The most common kind is golden-colored, but goldfish come in many different shapes and sizes. Many gold fish have fancy tails. Another common kind is called a black moor, which is black colored. Wild goldfish are called prussian carp and are silver-green in colour.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
833860,what is the most popular food in switzerland,8069063,"The Best Cheeses of Italy. Italian cheese. A list of the best cheeses from Italy. With its countless textures, flavors, and recipes, cheese is one of the most diverse types of food in the world.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,3670625,"These bacteria appear blue on the stain and are the most common organisms that cause pneumonia. They include: 1  Streptococcus (S.) pneumoniae (also called pneumococcus), the most common cause of pneumonia. 2  This Gram-positive bacterium causes 20 - 60% of all community-acquired bacterial pneumonia (CAP) in adults.ursing-home acquired pneumonia. Pneumonia acquired in a nursing home or other long-term care facility is the second most common type of infection in these facilities, usually bacterial. It is sometimes difficult to diagnose as older populations are less likely to report fever, chills, and chest pain.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
104861,cost of interior concrete flooring,1567107,"Cost of Staining Concrete. Time: 01:56. View all concrete floor videos. The cost of stained concrete can vary greatly. For a basic application of a single stain color with sealer and minimal surface prep, most decorative concrete contractors charge between $2 and $4 per square foot. As the complexity of the job rises, so will the price.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1063750,why did the us volunterilay enter ww1,1923499,"The United States entered World War 1 when they had a note given to them from the British that was from Germany. It was a note to Mexico, called the Zimmerman Note. Germany promised Mexico the land that America took from them earlier (like Texas and Arizona) if they helped Germany win the war.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1129237,hydrogen is a liquid below what temperature,7191985,"Silver's state of matter at room temperature is a solid. It begins to melt, becoming a liquid, at 1571 degrees Fahrenheit, and it begins to boil and to become a gas at 357 â¦ 1 degrees Fahrenheit.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114646,what is famvir prescribed for,5417953,"A. There are three major drugs commonly used to treat genital herpes symptoms: acyclovir (Zovirax), famciclovir (Famvir), and valacyclovir (Valtrex). These are all taken in pill form.Severe cases may be treated with intravenous (IV) acyclovir.here are three major drugs commonly used to treat genital herpes symptoms: acyclovir (Zovirax), famciclovir (Famvir), and valacyclovir (Valtrex).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1103812,who formed the commonwealth of independent states,2919990,"The Union of Soviet Socialist Republics (also known as the USSR or Soviet Union for short) consisted of Russia and surrounding countries that today make up Armenia, Azerbaijan, Belarus, Estonia, Georgia, Kazakhstan, Kyrgyzstan, Latvia, Lithuania, Moldova, Russia, Tajikistan, Turkmenistan, Ukraine, and Uzbekistan.f the fifteen constituent republics of the USSR, three of these countries declared and were granted independence a few months preceding the fall of the Soviet Union in 1991. The remaining twelve did not become independent until the USSR fell completely on December 26, 1991.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
131843,definition of a sigmet,5366085,SEVERE THUNDERSTORM WATCH - issued by the Storm Prediction Center when severe thunderstorms are possible in and near the watch area (box). The watch is issued for a large area and is usually in effect for several hours.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121709,what are the three percenters?,918204,"Operators and patch collectors love our NEW Triple Feed Three Percenter patch. We have all cleared a double feed, but do you have what it takes to clear the Triple Feed? Display this shocker of a patch on your hat, bag, or coat to get a rise out of your liberal friends.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1037798,who is robert gray,6089096,"Lieutenant William Broughton of Captain George Vancouver's Expedition, passed Harrington Point on October 25, 1792, on his way upstream in his exploration of the Columbia River. ... After passing Gray's bay, the continental shores became high and rocky.ieutenant William Broughton of Captain George Vancouver's Expedition, passed Harrington Point on October 25, 1792, on his way upstream in his exploration of the Columbia River. ... After passing Gray's bay, the continental shores became high and rocky.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
47923,axon terminals or synaptic knob definition,1681336,Button-like endings of axons through which axons make synaptic contacts with other nerve cells or with effector cells Supplement Axon terminals refer to the axon endings that are somewhat enlarged and often club- or button-shaped. Axon terminals are that part of a nerve cell that make synaptic connections with another nerve cell or with an effector cell (e.g. muscle cell or gland cell). Axon terminals contain various neurotransmitters and release them at the synapse.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1113437,what is physical description of spruce,6455610,"Norway spruce is the most common spruce in the American landscape because it is the most adaptable, and it grows in most portions of the country except the Deep South and the desert west. Its usual form is that of a conical tree to 60 feet tall with a pyramidal habit 4 to 5 times taller than it is wide.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121402,what can contour plowing reduce,4449267,Best Answer: 5) Which is the best way to prevent soil erosion on a farm? a) Plow fields along contour lines. 6) Freshwater is usually considered a renewable resource. In what way is water like a nonrenewable resource? a) Earth has a limited supply of water.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
156493,do goldfish grow,7346937,Celery can be tricky to grow. The stalks will be dry and small if  it does not get enough water. It can take up to 130 or 140 days to  grow.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,1248112,"Durable Medical Equipment (DME). defined by Medicare as equp. that can withstand repeated use, is primarily used to serve a medical purpose, is used in the patient's home & would not be used in the absence of illness or injury.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1063750,why did the us volunterilay enter ww1,6232574,"Woodrow Wilson, a leader of the Progressive Movement, was the 28th President of the United States (1913-1921). After a policy of neutrality at the outbreak of World War I, Wilson led America into war in order to make the world safe for democracy..Like Roosevelt before him, Woodrow Wilson regarded himself as the personal representative of the people.fter a policy of neutrality at the outbreak of World War I, Wilson led America into war in order to make the world safe for democracy.. Like Roosevelt before him, Woodrow Wilson regarded himself as the personal representative of the people.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,8653330,Most insurance plans provide coverage for insulin pump therapy and diabetes testing supplies under a Durable Medical Equipment (DME) clause. Pump manufacturersâ insurance departments have the expertise to negotiate approval for payment with your insurance provider.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
182539,example of monotonic function,860931,"Other Options. There are a few options for getting rid of the ground ivy, including hand weeding. Although it is monotonous, pulling ground ivy by hand will eventually get rid of it, but you have to stay on top of it.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,1724526,Durable medical equipment may be covered when All of the following criteria are met: 1. The equipment provides therapeutic benefit to a patient in need because of certain medical conditions and/or illnesses; And; 2. The DME is prescribed by a licensed provider; And; 3. The DME does not serve primarily as a comfort or convenience item; And; 4.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
183378,exons definition biology,7507613,There are two kinds of secondary mortgages: fixed rates & home equity lines of credit. The home equity line of credit is an adjustable rate mortgage. The rate of interest on this loan is fixed for a stated time period and then becomes an adjustable rate for the remainder of the loan.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1124210,tracheids are part of _____.,7203364,"That's where xylem and phloem come in. Zippy Xylem The xylem of a plant is the system of tubes and transport cells that circulates water and dissolved minerals. As a plant, you have roots to help you absorb water. If your leaves need water and they are 100 feet above the ground, it is time to put the xylem into action! Xylem is made of vessels that are connected end to end for the maximum speed to move water around. They also have a secondary function of support. When someone cuts an old tree down, they reveal a set of rings. Those rings are the remains of old xylem tissue, one ring for every year the tree was alive.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
490595,rsa definition key,4842894,RSA encryption is based on use of a public and a private key. Typically a key fob (such as an RSA SecurID security token) is used by employees in security-sensitive companies. The token generates a public key that changes every minute.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,1883281,"Here's a month-by-month idea of weather in Jamaica. The weather is perfect most of the year. This month-by-month Jamaica weather forecast will help you in deciding when is the best time to visit Jamaica. December Weather in Jamaica: It's high season, and a cool time of year. January Weather: Middle of the high season.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1117099,what is a active margin,7879723,"Best Answer: The margin is simply the edge of a continental plate. Deep ocean basins are areas of oceanic crust on the ocean floor. They are usually not on a plate margin, part of a deep ocean basin may be near a continental margin, but they are not margins themselves. Source(s): Punk Rock and Minerals Â· 9 years ago",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,4314172,"Credit/kyc Analyst. 1  Managed the business group's Know Your Client process (KYC) and Anti-Money Laundering process (AML) in strict compliance with the US PATRIOT Act of 2001 Section 326 CIP. 2  Developed and implemented a streamlined process of KYC and AML data collection, reporting and tracking for the Chicago unit.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,1724528,List of Durable Medical Equipment Items Meta description: This is a list of durable medical equipment items you may need to use to manage your health or the health of a loved one. Home What is Durable Medical Equipment? Medicare and DME; List of Durable Medical Equipment Items; Site Map,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
490595,rsa definition key,3937203,"This is also called public key cryptography, because one of them can be given to everyone. The other key must be kept private. It is based on the fact that finding the factors of a integer is hard (the factoring problem). RSA stands for Ron Rivest, Adi Shamir and Leonard Adleman, who first publicly described it in 1978.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
915593,what types of food can you cook sous vide,7837084,"Sous vide cooking is made even easier with the Anova recipes app â simply choose your recipe, prepare your ingredients, and hit âconnectâ on the app. Itâll set the time and temperature settings for you! The key to sous vide cooking is the âsous videâ (or âunder vacuumâ) part of the equation.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,2922148,"Instead, it is usually an indication that the mechanical ventilation is not being optimized through the tube inserted through the mouth. A tracheostomy might afford the patient a better pattern of breathing and hence a better possibility of surviving ARDS.A tracheostomy might also make for an easier, somewhat more comfortable course of treatment, in patients who are prone to fighting the vent.nstead, it is usually an indication that the mechanical ventilation is not being optimized through the tube inserted through the mouth. A tracheostomy might afford the patient a better pattern of breathing and hence a better possibility of surviving ARDS.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
148538,difference between rn and bsn,4264128,"Quote from sosiouxme. An RN with only the ADN (which, by the way, is not considered a college degree) would make as much as someone with a BSN only if they hold the same position. However, most BSN's are hired at higher levels than the non-degreed RN's to begin with.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
527433,types of dysarthria from cerebral palsy,3973285,"Signs and symptoms of dysarthria vary, depending on the underlying cause and the type of dysarthria, and may include: 1  Slurred speech. 2  Slow speech. 3  Inability to speak louder than a whisper or speaking too loudly.  Rapid speech that is difficult to 1  understand. Nasal, raspy or strained voice.  Uneven or abnormal speech 1  rhythm. Uneven speech volume.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,6900773,"This article discusses the definitions and types of home medical equipment (HME), also known as durable medical equipment (DME), and durable medical equipment prosthetics and orthotics (DMEPOS). 1  1 HME / DMEPOS.  2 Types of home medical equipment.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,2176455,"Ventilators are medical devices that provide mechanical ventilation to assist with or replace patientsâ spontaneous breathing. Mechanical ventilation is often categorized based on the interface used, such as a tracheostomy tube for invasive ventilation, or a mask for non-invasive ventilation.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1115776,what is an aml surveillance analyst,4314169,"Job Classification: Contract An Anti-Money Laundering Analyst job is newly available in Phoenix, AZ. If you have two (2) plus yearsâ of experience as an AML Analyst then this may be the next perfect position for you. This opportunity will require strong p...",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1037798,who is robert gray,2258765,"John Gray biography. John Gray. John Gray Biography. John Gray, Ph.D., is the author of Mars and Venus on a Date, a follow-up to his phenomenal bestselling book Men Are from Mars, Women Are from Venus, which has sold more than 6 million copies in the United States and millions more in 40 languages around the world.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
87181,causes of left ventricular hypertrophy,8165404,"The enlarged left ventricle can: Weaken; Stiffen and lose elasticity, preventing the chamber from filling properly and increasing pressure in the heart; Compress the chamber's blood vessels (coronary arteries) and restrict its supply of blood; As a result of these changes, complications of left ventricular hypertrophy include:",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121402,what can contour plowing reduce,8052620,2016-09-28T08:13:26-04:00. Farmers can reduce soil erosion by contour plowing. The correct option among all the options that are given in the question is the second option or option B. The other choices given in the question are incorrect and can be neglected. I hope that this is the answer that has actually come to your desired help.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
915593,what types of food can you cook sous vide,8402971,"To cook sous vide, first prepare your food of choice â it can be anything from a steak or a chicken breast to corn on the cob â then place it in a plastic vacuum-sealed or zipper lock bag. Attach your immersion circulator to a pot of water and set the desired time and temperature.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
207786,how are some sharks warm blooded,1765284,A proper warm-up should raise your body temperature by one or two degrees Celsius (1.4 to 2.8 degrees Fahrenheit) and is divided into three phases: general warm-up stretching sport-specific activity It is very important that you perform the general warm-up before you stretch.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121402,what can contour plowing reduce,182373,Definition of Contour plowing in the Definitions.net dictionary. Meaning of Contour plowing. What does Contour plowing mean? Information and translations of Contour plowing in the most comprehensive dictionary definitions resource on the web.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
264014,how long is life cycle of flea,935825,"The so-called âsand-fleaâ is nothing more than a common flea that is breeding outdoors in the soil. Contrary to belief, fleas cannot go through several generations without having a blood meal. The entire life cycle (Figure 5) of a flea can require two weeks to two years. Hot, wet, summer months favor egg laying.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1063750,why did the us volunterilay enter ww1,3676185,"The sinking of the Lusitania was not the single largest factor contributing to the entrance of the United States into the war two years later, but it certainly solidified the public's opinions towards Germany.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
